Tweet ID,Original Text,Cleaned Text,Filtered Tokens,Stemmed Tokens,Lemmatized Tokens
1465010859701415945,evidence never presented court read court filings affidavits watch legislative hearings read antrim county maricopa county reports watch video interviews michigan georgia residents experiences ballot voter election fraud,evidence never presented court read court filings affidavits watch legislative hearings read antrim county maricopa county reports watch video interviews michigan georgia residents experiences ballot voter election fraud,evidence never presented court read court filings affidavits watch legislative hearings read antrim county maricopa county reports watch video interviews michigan georgia residents experiences ballot voter election fraud,"['evid', 'never', 'present', 'court', 'read', 'court', 'file', 'affidavit', 'watch', 'legisl', 'hear', 'read', 'antrim', 'counti', 'maricopa', 'counti', 'report', 'watch', 'video', 'interview', 'michigan', 'georgia', 'resid', 'experi', 'ballot', 'voter', 'elect', 'fraud']","['evidence', 'never', 'presented', 'court', 'read', 'court', 'filing', 'affidavit', 'watch', 'legislative', 'hearing', 'read', 'antrim', 'county', 'maricopa', 'county', 'report', 'watch', 'video', 'interview', 'michigan', 'georgia', 'resident', 'experience', 'ballot', 'voter', 'election', 'fraud']"
1465010848770969604,really appreciate people talk about this without calling behind talking pile baby shit that already back election because bitchmade there read this thread,really appreciate people talk about this without calling behind talking pile baby shit that already back election because bitchmade there read this thread,really appreciate people talk about this without calling behind talking pile baby shit that already back election because bitchmade there read this thread,"['realli', 'appreci', 'peopl', 'talk', 'about', 'thi', 'without', 'call', 'behind', 'talk', 'pile', 'babi', 'shit', 'that', 'alreadi', 'back', 'elect', 'becaus', 'bitchmad', 'there', 'read', 'thi', 'thread']","['really', 'appreciate', 'people', 'talk', 'about', 'this', 'without', 'calling', 'behind', 'talking', 'pile', 'baby', 'shit', 'that', 'already', 'back', 'election', 'because', 'bitchmade', 'there', 'read', 'this', 'thread']"
1465010845700743169,also believe didnt engineer plandemic steal election,also believe didnt engineer plandemic steal election,also believe didnt engineer plandemic steal election,"['also', 'believ', 'didnt', 'engin', 'plandem', 'steal', 'elect']","['also', 'believe', 'didnt', 'engineer', 'plandemic', 'steal', 'election']"
1465010843276361729,only this what good will votes election will late,only this what good will votes election will late,only this what good will votes election will late,"['onli', 'thi', 'what', 'good', 'will', 'vote', 'elect', 'will', 'late']","['only', 'this', 'what', 'good', 'will', 'vote', 'election', 'will', 'late']"
1465010841573638149,turnout biggest driver voter participation ever measured when voter mailed their ballot without having each election text join 2229 begin sending friendly that more dems enroll,turnout biggest driver voter participation ever measured when voter mailed their ballot without having each election text join 2229 begin sending friendly that more dems enroll,turnout biggest driver voter participation ever measured when voter mailed their ballot without having each election text join 2229 begin sending friendly that more dems enroll,"['turnout', 'biggest', 'driver', 'voter', 'particip', 'ever', 'measur', 'when', 'voter', 'mail', 'their', 'ballot', 'without', 'have', 'each', 'elect', 'text', 'join', '2229', 'begin', 'send', 'friendli', 'that', 'more', 'dem', 'enrol']","['turnout', 'biggest', 'driver', 'voter', 'participation', 'ever', 'measured', 'when', 'voter', 'mailed', 'their', 'ballot', 'without', 'having', 'each', 'election', 'text', 'join', '2229', 'begin', 'sending', 'friendly', 'that', 'more', 'dems', 'enroll']"
1465010830844391424,devastating covid wave millions died many lives could been saved govt cared people more than their votes instead working hlthcare vaccines ventilators this govt prioritized election rallies kumbh namaste trump toppling govts,devastating covid wave millions died many lives could been saved govt cared people more than their votes instead working hlthcare vaccines ventilators this govt prioritized election rallies kumbh namaste trump toppling govts,devastating covid wave millions died many lives could been saved govt cared people more than their votes instead working hlthcare vaccines ventilators this govt prioritized election rallies kumbh namaste trump toppling govts,"['devast', 'covid', 'wave', 'million', 'die', 'mani', 'live', 'could', 'been', 'save', 'govt', 'care', 'peopl', 'more', 'than', 'their', 'vote', 'instead', 'work', 'hlthcare', 'vaccin', 'ventil', 'thi', 'govt', 'priorit', 'elect', 'ralli', 'kumbh', 'namast', 'trump', 'toppl', 'govt']","['devastating', 'covid', 'wave', 'million', 'died', 'many', 'life', 'could', 'been', 'saved', 'govt', 'cared', 'people', 'more', 'than', 'their', 'vote', 'instead', 'working', 'hlthcare', 'vaccine', 'ventilator', 'this', 'govt', 'prioritized', 'election', 'rally', 'kumbh', 'namaste', 'trump', 'toppling', 'govts']"
1465010826847260675,best candidate nigeria election,best candidate nigeria election,best candidate nigeria election,"['best', 'candid', 'nigeria', 'elect']","['best', 'candidate', 'nigeria', 'election']"
1465010823978487809,voter bexley asked news last johnson performance will affect vote upcoming election fink will till naar right just fucked aren,voter bexley asked news last johnson performance will affect vote upcoming election fink will till naar right just fucked aren,voter bexley asked news last johnson performance will affect vote upcoming election fink will till naar right just fucked aren,"['voter', 'bexley', 'ask', 'news', 'last', 'johnson', 'perform', 'will', 'affect', 'vote', 'upcom', 'elect', 'fink', 'will', 'till', 'naar', 'right', 'just', 'fuck', 'aren']","['voter', 'bexley', 'asked', 'news', 'last', 'johnson', 'performance', 'will', 'affect', 'vote', 'upcoming', 'election', 'fink', 'will', 'till', 'naar', 'right', 'just', 'fucked', 'aren']"
1465010819272306688,silly invest much municipal election know that mainly ruling party wins local body election make prestige fight blunder part giving fresh lease life sushmita mistake must admit correct urself perish,silly invest much municipal election know that mainly ruling party wins local body election make prestige fight blunder part giving fresh lease life sushmita mistake must admit correct urself perish,silly invest much municipal election know that mainly ruling party wins local body election make prestige fight blunder part giving fresh lease life sushmita mistake must admit correct urself perish,"['silli', 'invest', 'much', 'municip', 'elect', 'know', 'that', 'mainli', 'rule', 'parti', 'win', 'local', 'bodi', 'elect', 'make', 'prestig', 'fight', 'blunder', 'part', 'give', 'fresh', 'leas', 'life', 'sushmita', 'mistak', 'must', 'admit', 'correct', 'urself', 'perish']","['silly', 'invest', 'much', 'municipal', 'election', 'know', 'that', 'mainly', 'ruling', 'party', 'win', 'local', 'body', 'election', 'make', 'prestige', 'fight', 'blunder', 'part', 'giving', 'fresh', 'lease', 'life', 'sushmita', 'mistake', 'must', 'admit', 'correct', 'urself', 'perish']"
1465010816177119235,platinum plan last ditch effort black voters mind showing where went into votes only after election what happened will wait show,platinum plan last ditch effort black voters mind showing where went into votes only after election what happened will wait show,platinum plan last ditch effort black voters mind showing where went into votes only after election what happened will wait show,"['platinum', 'plan', 'last', 'ditch', 'effort', 'black', 'voter', 'mind', 'show', 'where', 'went', 'into', 'vote', 'onli', 'after', 'elect', 'what', 'happen', 'will', 'wait', 'show']","['platinum', 'plan', 'last', 'ditch', 'effort', 'black', 'voter', 'mind', 'showing', 'where', 'went', 'into', 'vote', 'only', 'after', 'election', 'what', 'happened', 'will', 'wait', 'show']"
1465010809680150531,child care happen just election promise paying have kids,child care happen just election promise paying have kids,child care happen just election promise paying have kids,"['child', 'care', 'happen', 'just', 'elect', 'promis', 'pay', 'have', 'kid']","['child', 'care', 'happen', 'just', 'election', 'promise', 'paying', 'have', 'kid']"
1465010807385767950,always accuses everyone else exact offense they committing speaking cheating what about voting suppression laws laws putting charge election results held states,always accuses everyone else exact offense they committing speaking cheating what about voting suppression laws laws putting charge election results held states,always accuses everyone else exact offense they committing speaking cheating what about voting suppression laws laws putting charge election results held states,"['alway', 'accus', 'everyon', 'els', 'exact', 'offens', 'they', 'commit', 'speak', 'cheat', 'what', 'about', 'vote', 'suppress', 'law', 'law', 'put', 'charg', 'elect', 'result', 'held', 'state']","['always', 'accuses', 'everyone', 'else', 'exact', 'offense', 'they', 'committing', 'speaking', 'cheating', 'what', 'about', 'voting', 'suppression', 'law', 'law', 'putting', 'charge', 'election', 'result', 'held', 'state']"
1465010792047296520,this know election stolen someone received votes less than approval ratings couldnt people show rallies lets brandon,this know election stolen someone received votes less than approval ratings couldnt people show rallies lets brandon,this know election stolen someone received votes less than approval ratings couldnt people show rallies lets brandon,"['thi', 'know', 'elect', 'stolen', 'someon', 'receiv', 'vote', 'less', 'than', 'approv', 'rate', 'couldnt', 'peopl', 'show', 'ralli', 'let', 'brandon']","['this', 'know', 'election', 'stolen', 'someone', 'received', 'vote', 'le', 'than', 'approval', 'rating', 'couldnt', 'people', 'show', 'rally', 'let', 'brandon']"
