Date,buy tesla_unscaled,scale,buy tesla,elon musk_unscaled,scale,elon musk,model 3_unscaled,scale,model 3,model y_unscaled,scale,model y,tsla stock_unscaled,scale,tsla stock,tesla earnings_unscaled,scale,tesla earnings,car market_unscaled,scale,car market,electric vehicles_unscaled,scale,electric vehicles,environment_unscaled,scale,environment,elon musk fraud_unscaled,scale,elon musk fraud,whistleblower_unscaled,scale,whistleblower,union_unscaled,scale,union,tesla debt_unscaled,scale,tesla debt,subsidy_unscaled,scale,subsidy,Open,High,Low,Close,Out
2021-10-24,35,0.41,14.35,55,0.21,11.549999999999999,67,0.77,51.59,52,0.69,35.879999999999995,6,0.63,3.7800000000000002,3,0.08,0.24,30,0.54,16.200000000000003,68,0.53,36.04,46,0.69,31.74,0.0,0.0,0.0,2,0.06,0.12,54,0.85,45.9,0,0.15,0.0,15,0.55,8.25,895.5,910.0,890.9600219726562,909.6799926757812,0
2021-10-25,100,0.41,41.0,62,0.21,13.02,91,0.77,70.07000000000001,68,0.69,46.919999999999995,94,0.63,59.22,14,0.08,1.12,62,0.54,33.480000000000004,57,0.53,30.21,93,0.69,64.17,0.0,0.0,0.0,2,0.06,0.12,84,0.85,71.39999999999999,100,0.15,15.0,37,0.55,20.35,950.530029296875,1045.02001953125,944.2000122070312,1024.8599853515625,0
2021-10-26,79,0.41,32.39,100,0.21,21.0,90,0.77,69.3,53,0.69,36.57,100,0.63,63.0,11,0.08,0.88,66,0.54,35.64,100,0.53,53.0,89,0.69,61.41,0.0,0.0,0.0,2,0.06,0.12,81,0.85,68.85,50,0.15,7.5,47,0.55,25.85,1024.68994140625,1094.93994140625,1001.4400024414062,1018.4299926757812,1
2021-10-27,58,0.41,23.779999999999998,85,0.21,17.849999999999998,64,0.77,49.28,63,0.69,43.47,69,0.63,43.47,5,0.08,0.4,58,0.54,31.32,81,0.53,42.93,97,0.69,66.92999999999999,0.0,0.0,0.0,2,0.06,0.12,79,0.85,67.14999999999999,50,0.15,7.5,47,0.55,25.85,1039.6600341796875,1070.8800048828125,1030.780029296875,1037.8599853515625,1
2021-10-28,75,0.41,30.749999999999996,76,0.21,15.959999999999999,83,0.77,63.910000000000004,66,0.69,45.54,66,0.63,41.58,5,0.08,0.4,55,0.54,29.700000000000003,68,0.53,36.04,88,0.69,60.72,89.0,0.0,0.0,4,0.06,0.24,88,0.85,74.8,0,0.15,0.0,100,0.55,55.00000000000001,1068.31005859375,1081.0,1054.199951171875,1077.0400390625,0
2021-10-29,59,0.41,24.189999999999998,68,0.21,14.28,72,0.77,55.44,70,0.69,48.3,63,0.63,39.69,5,0.08,0.4,43,0.54,23.220000000000002,82,0.53,43.46,77,0.69,53.129999999999995,0.0,0.0,0.0,2,0.06,0.12,93,0.85,79.05,0,0.15,0.0,28,0.55,15.400000000000002,1081.8599853515625,1115.2099609375,1073.2099609375,1114.0,0
2021-10-30,47,0.41,19.27,74,0.21,15.54,65,0.77,50.050000000000004,61,0.69,42.089999999999996,21,0.63,13.23,3,0.08,0.24,61,0.54,32.940000000000005,21,0.53,11.13,41,0.69,28.29,0.0,0.0,0.0,2,0.06,0.12,73,0.85,62.05,0,0.15,0.0,47,0.55,25.85,1081.8599853515625,1115.2099609375,1073.2099609375,1114.0,0
2021-10-31,97,0.39,37.83,66,0.24,15.84,79,0.76,60.04,73,0.69,50.37,9,0.58,5.22,0,0.05,0.0,18,0.62,11.16,44,0.64,28.16,48,0.7,33.599999999999994,0.0,0.0,0.0,2,0.06,0.12,52,0.88,45.76,0,0.15,0.0,27,0.86,23.22,1081.8599853515625,1115.2099609375,1073.2099609375,1114.0,0
2021-11-01,84,0.39,32.76,84,0.24,20.16,76,0.76,57.76,75,0.69,51.74999999999999,87,0.58,50.459999999999994,20,0.05,1.0,70,0.62,43.4,27,0.64,17.28,78,0.7,54.599999999999994,0.0,0.0,0.0,48,0.06,2.88,99,0.88,87.12,0,0.15,0.0,72,0.86,61.92,1145.0,1209.75,1118.6600341796875,1208.5899658203125,0
2021-11-02,100,0.39,39.0,100,0.24,24.0,72,0.76,54.72,53,0.69,36.57,93,0.58,53.94,59,0.05,2.95,79,0.62,48.98,28,0.64,17.92,88,0.7,61.599999999999994,0.0,0.0,0.0,63,0.06,3.78,93,0.88,81.84,0,0.15,0.0,51,0.86,43.86,1159.3599853515625,1208.5899658203125,1146.0,1172.0,0
2021-11-03,47,0.39,18.330000000000002,58,0.24,13.92,66,0.76,50.160000000000004,49,0.69,33.809999999999995,66,0.58,38.279999999999994,77,0.05,3.85,48,0.62,29.759999999999998,29,0.64,18.56,84,0.7,58.8,0.0,0.0,0.0,79,0.06,4.74,92,0.88,80.96,0,0.15,0.0,27,0.86,23.22,1177.3299560546875,1215.3900146484375,1152.6199951171875,1213.8599853515625,0
2021-11-04,68,0.39,26.52,57,0.24,13.68,76,0.76,57.76,59,0.69,40.709999999999994,74,0.58,42.919999999999995,100,0.05,5.0,31,0.62,19.22,28,0.64,17.92,89,0.7,62.3,0.0,0.0,0.0,88,0.06,5.279999999999999,86,0.88,75.68,88,0.15,13.2,57,0.86,49.019999999999996,1234.4100341796875,1243.489990234375,1217.0,1229.9100341796875,1
2021-11-05,75,0.39,29.25,52,0.24,12.48,84,0.76,63.84,48,0.69,33.12,70,0.58,40.599999999999994,83,0.05,4.15,40,0.62,24.8,31,0.64,19.84,76,0.7,53.199999999999996,0.0,0.0,0.0,91,0.06,5.46,92,0.88,80.96,0,0.15,0.0,62,0.86,53.32,1228.0,1239.8699951171875,1208.0,1222.0899658203125,1
2021-11-06,61,0.39,23.79,39,0.24,9.36,97,0.76,73.72,67,0.69,46.23,16,0.58,9.28,0,0.05,0.0,30,0.62,18.6,39,0.64,24.96,56,0.7,39.199999999999996,0.0,0.0,0.0,80,0.06,4.8,75,0.88,66.0,100,0.15,15.0,26,0.86,22.36,1228.0,1239.8699951171875,1208.0,1222.0899658203125,1
2021-11-07,43,0.31,13.33,70,0.2,14.0,81,0.72,58.32,100,0.64,64.0,13,0.67,8.71,67,0.05,3.35,56,0.58,32.48,43,1.0,43.0,45,0.75,33.75,0.0,0.0,0.0,66,0.06,3.96,53,0.88,46.64,0,0.3,0.0,31,0.53,16.43,1228.0,1239.8699951171875,1208.0,1222.0899658203125,1
2021-11-08,69,0.31,21.39,71,0.2,14.200000000000001,77,0.72,55.44,66,0.64,42.24,96,0.67,64.32000000000001,40,0.05,2.0,66,0.58,38.279999999999994,31,1.0,31.0,76,0.75,57.0,0.0,0.0,0.0,60,0.06,3.5999999999999996,87,0.88,76.56,0,0.3,0.0,67,0.53,35.510000000000005,1149.7900390625,1197.0,1133.0,1162.93994140625,0
2021-11-09,78,0.31,24.18,50,0.2,10.0,63,0.72,45.36,66,0.64,42.24,100,0.67,67.0,40,0.05,2.0,81,0.58,46.98,28,1.0,28.0,83,0.75,62.25,0.0,0.0,0.0,59,0.06,3.54,87,0.88,76.56,0,0.3,0.0,75,0.53,39.75,1173.5999755859375,1174.5,1011.52001953125,1023.5,1
2021-11-10,67,0.31,20.77,44,0.2,8.8,76,0.72,54.72,60,0.64,38.4,90,0.67,60.300000000000004,79,0.05,3.95,49,0.58,28.419999999999998,100,1.0,100.0,85,0.75,63.75,0.0,0.0,0.0,87,0.06,5.22,90,0.88,79.2,87,0.3,26.099999999999998,56,0.53,29.68,1010.4099731445312,1078.0999755859375,987.3099975585938,1067.949951171875,0
2021-11-11,43,0.31,13.33,52,0.2,10.4,65,0.72,46.8,50,0.64,32.0,98,0.67,65.66000000000001,20,0.05,1.0,60,0.58,34.8,59,1.0,59.0,81,0.75,60.75,0.0,0.0,0.0,69,0.06,4.14,86,0.88,75.68,0,0.3,0.0,55,0.53,29.150000000000002,1102.77001953125,1104.969970703125,1054.6800537109375,1063.510009765625,1
2021-11-12,44,0.31,13.64,36,0.2,7.2,89,0.72,64.08,66,0.64,42.24,64,0.67,42.88,20,0.05,1.0,61,0.58,35.379999999999995,22,1.0,22.0,74,0.75,55.5,0.0,0.0,0.0,100,0.06,6.0,100,0.88,88.0,0,0.3,0.0,38,0.53,20.14,1047.5,1054.5,1019.2000122070312,1033.4200439453125,1
2021-11-13,48,0.31,14.879999999999999,38,0.2,7.6000000000000005,85,0.72,61.199999999999996,74,0.64,47.36,17,0.67,11.39,0,0.05,0.0,51,0.58,29.58,22,1.0,22.0,39,0.75,29.25,0.0,0.0,0.0,45,0.06,2.6999999999999997,81,0.88,71.28,0,0.3,0.0,26,0.53,13.780000000000001,1047.5,1054.5,1019.2000122070312,1033.4200439453125,1
2021-11-14,48,0.31,14.879999999999999,81,0.22,17.82,100,0.69,69.0,91,0.64,58.24,7,0.45,3.15,22,0.03,0.6599999999999999,50,0.68,34.0,42,0.82,34.44,41,0.75,30.75,0.0,0.0,0.0,32,0.06,1.92,56,0.89,49.84,0,0.15,0.0,52,0.55,28.6,1047.5,1054.5,1019.2000122070312,1033.4200439453125,1
2021-11-15,77,0.31,23.87,99,0.22,21.78,83,0.69,57.269999999999996,68,0.64,43.52,76,0.45,34.2,79,0.03,2.37,30,0.68,20.400000000000002,32,0.82,26.24,88,0.75,66.0,0.0,0.0,0.0,75,0.06,4.5,99,0.89,88.11,0,0.15,0.0,61,0.55,33.550000000000004,1017.6300048828125,1031.97998046875,978.5999755859375,1013.3900146484375,1
2021-11-16,77,0.31,23.87,61,0.22,13.42,71,0.69,48.989999999999995,57,0.64,36.480000000000004,79,0.45,35.550000000000004,37,0.03,1.1099999999999999,82,0.68,55.760000000000005,32,0.82,26.24,100,0.75,75.0,0.0,0.0,0.0,44,0.06,2.6399999999999997,91,0.89,80.99,0,0.15,0.0,80,0.55,44.0,1003.3099975585938,1057.199951171875,1002.1799926757812,1054.72998046875,0
2021-11-17,41,0.31,12.709999999999999,41,0.22,9.02,75,0.69,51.74999999999999,35,0.64,22.400000000000002,63,0.45,28.35,19,0.03,0.57,43,0.68,29.240000000000002,36,0.82,29.52,100,0.75,75.0,0.0,0.0,0.0,78,0.06,4.68,89,0.89,79.21000000000001,0,0.15,0.0,50,0.55,27.500000000000004,1063.510009765625,1119.6400146484375,1055.5,1089.010009765625,0
2021-11-18,68,0.31,21.08,42,0.22,9.24,85,0.69,58.65,64,0.64,40.96,66,0.45,29.7,0,0.03,0.0,34,0.68,23.12,40,0.82,32.8,76,0.75,57.0,0.0,0.0,0.0,47,0.06,2.82,86,0.89,76.54,88,0.15,13.2,52,0.55,28.6,1106.550048828125,1112.0,1075.02001953125,1096.3800048828125,1
2021-11-19,59,0.31,18.29,33,0.22,7.26,86,0.69,59.339999999999996,55,0.64,35.2,51,0.45,22.95,0,0.03,0.0,58,0.68,39.440000000000005,37,0.82,30.34,80,0.75,60.0,0.0,0.0,0.0,42,0.06,2.52,91,0.89,80.99,0,0.15,0.0,52,0.55,28.6,1098.8699951171875,1138.719970703125,1092.699951171875,1137.06005859375,0
2021-11-20,21,0.31,6.51,40,0.22,8.8,80,0.69,55.199999999999996,76,0.64,48.64,14,0.45,6.3,44,0.03,1.3199999999999998,46,0.68,31.28,22,0.82,18.04,37,0.75,27.75,0.0,0.0,0.0,52,0.06,3.12,74,0.89,65.86,97,0.15,14.549999999999999,31,0.55,17.05,1098.8699951171875,1138.719970703125,1092.699951171875,1137.06005859375,0
2021-11-21,48,0.24,11.52,42,0.14,5.880000000000001,78,0.77,60.06,74,0.78,57.72,7,0.3,2.1,0,0.02,0.0,71,0.59,41.89,27,0.59,15.93,37,0.48,17.759999999999998,0.0,0.0,0.0,52,0.03,1.56,56,0.83,46.48,0,0.15,0.0,21,0.36,7.56,1098.8699951171875,1138.719970703125,1092.699951171875,1137.06005859375,0
2021-11-22,34,0.24,8.16,32,0.14,4.48,76,0.77,58.52,63,0.78,49.14,51,0.3,15.299999999999999,0,0.02,0.0,100,0.59,59.0,51,0.59,30.09,62,0.48,29.759999999999998,0.0,0.0,0.0,53,0.03,1.5899999999999999,90,0.83,74.7,0,0.15,0.0,57,0.36,20.52,1162.3299560546875,1201.949951171875,1132.4300537109375,1156.8699951171875,1
2021-11-23,39,0.24,9.36,36,0.14,5.040000000000001,93,0.77,71.61,55,0.78,42.9,61,0.3,18.3,40,0.02,0.8,61,0.59,35.989999999999995,28,0.59,16.52,58,0.48,27.84,0.0,0.0,0.0,41,0.03,1.23,88,0.83,73.03999999999999,88,0.15,13.2,43,0.36,15.479999999999999,1167.510009765625,1180.5,1062.699951171875,1109.030029296875,1
2021-11-24,49,0.24,11.76,38,0.14,5.32,64,0.77,49.28,39,0.78,30.42,49,0.3,14.7,81,0.02,1.62,43,0.59,25.369999999999997,12,0.59,7.08,46,0.48,22.08,0.0,0.0,0.0,30,0.03,0.8999999999999999,91,0.83,75.53,89,0.15,13.35,52,0.36,18.72,1080.3900146484375,1132.77001953125,1062.0,1116.0,0
2021-11-25,42,0.24,10.08,37,0.14,5.180000000000001,81,0.77,62.370000000000005,76,0.78,59.28,11,0.3,3.3,21,0.02,0.42,37,0.59,21.83,24,0.59,14.16,27,0.48,12.959999999999999,0.0,0.0,0.0,19,0.03,0.57,49,0.83,40.669999999999995,0,0.15,0.0,51,0.36,18.36,1080.3900146484375,1132.77001953125,1062.0,1116.0,0
2021-11-26,84,0.24,20.16,35,0.14,4.9,81,0.77,62.370000000000005,71,0.78,55.38,36,0.3,10.799999999999999,0,0.02,0.0,31,0.59,18.29,27,0.59,15.93,27,0.48,12.959999999999999,0.0,0.0,0.0,42,0.03,1.26,85,0.83,70.55,89,0.15,13.35,10,0.36,3.5999999999999996,1099.469970703125,1108.780029296875,1081.0,1081.9200439453125,1
2021-11-27,51,0.24,12.24,28,0.14,3.9200000000000004,92,0.77,70.84,95,0.78,74.10000000000001,10,0.3,3.0,0,0.02,0.0,44,0.59,25.959999999999997,15,0.59,8.85,30,0.48,14.399999999999999,0.0,0.0,0.0,19,0.03,0.57,69,0.83,57.269999999999996,0,0.15,0.0,40,0.36,14.399999999999999,1099.469970703125,1108.780029296875,1081.0,1081.9200439453125,1
2021-11-28,31,0.24,7.4399999999999995,32,0.12,3.84,74,0.6,44.4,65,0.58,37.699999999999996,6,0.38,2.2800000000000002,0,0.03,0.0,29,0.53,15.370000000000001,35,0.48,16.8,45,0.79,35.550000000000004,0.0,0.0,0.0,50,0.06,3.0,56,0.95,53.199999999999996,95,0.49,46.55,10,0.7,7.0,1099.469970703125,1108.780029296875,1081.0,1081.9200439453125,1
2021-11-29,54,0.24,12.959999999999999,24,0.12,2.88,53,0.6,31.799999999999997,53,0.58,30.74,39,0.38,14.82,0,0.03,0.0,53,0.53,28.09,28,0.48,13.44,75,0.79,59.25,0.0,0.0,0.0,65,0.06,3.9,93,0.95,88.35,0,0.49,0.0,48,0.7,33.599999999999994,1100.989990234375,1142.6700439453125,1100.18994140625,1136.989990234375,0
2021-11-30,36,0.24,8.64,29,0.12,3.48,80,0.6,48.0,38,0.58,22.04,45,0.38,17.1,37,0.03,1.1099999999999999,67,0.53,35.510000000000005,21,0.48,10.08,95,0.79,75.05,0.0,0.0,0.0,38,0.06,2.28,92,0.95,87.39999999999999,0,0.49,0.0,100,0.7,70.0,1144.3699951171875,1168.0,1118.0,1144.760009765625,0
